obsid,uid,gp_id,designation,obsdate,lmjd,mjd,planid,spid,fiberid,ra_obs,dec_obs,snru,snrg,snrr,snri,snrz,class,subclass,z,z_err,ps_id,mag_ps_g,mag_ps_r,mag_ps_i,mag_ps_z,mag_ps_y,gaia_source_id,gaia_g_mean_mag,fibertype,offsets,offsets_v,ra,dec,fibermask,with_norm_flux
263501181,G17222392558264,314139890919732224,J010223.39+314258.0,2014-11-09,56971,56970,HD005814N335703B01,1,181,15.597495,31.716135,21.57,61.23,97.72,104.12,73.02,STAR,A7,-0.0009716722,1.33759e-05,1.460501559803398e+17,-999.0,-999.0,-999.0,18.9871997833,-999.0,314139890919732224,14.902807,Obj,0,0.0,15.597495,31.716135,0,1
263507159,G17222525201201,314142983296217856,J010223.48+314953.5,2014-11-09,56971,56970,HD005814N335703B01,7,159,15.59787,31.831545,16.65,67.76,105.18,118.57,74.02,STAR,A9,-0.0001277217,1.4043e-05,1.4619015597862845e+17,15.1805000305,14.9989995956,14.946100235,14.9600000381,14.9593000412,314142983296217856,14.966127,Obj,0,0.0,15.59787,31.831545,0,1
379412161,L17228056872807,379412161,J010227.06+281745.6,2015-10-31,57327,57326,EG005558N271233B01,12,161,15.61276,28.296015,3.8,14.43,15.42,16.17,9.82,STAR,A6,-0.00033603,9e-06,1.4195015613387646e+17,-999.0,-999.0,19.5368003845,19.356300354,19.1774997711,307912394498788736,16.452728,Obj,0,0.0,15.61276,28.296015,0,0
74203092,G17227197810176,311322216279519872,J010236.91+285643.9,2012-10-29,56230,56229,EG010815N285204V01,3,92,15.653813,28.94554,8.63,20.16,16.09,12.94,13.45,STAR,A5,-0.0001565083,2.27157e-05,1.4273015653105488e+17,18.6952991486,-999.0,-999.0,-999.0,-999.0,311322216279519872,13.616749,Obj,0,0.0,15.653813,28.94554,0,1
258607143,G17227197810176,311322216279519872,J010236.92+285643.9,2014-11-03,56965,56964,EG005307N302057V01,7,143,15.6538412,28.9455499,4.99,18.04,17.97,5.61,4.51,STAR,A5,-0.0001212839,2.07143e-05,1.4273015653105488e+17,18.6952991486,-999.0,-999.0,-999.0,-999.0,311322216279519872,13.616749,F-Std,0,0.0,15.6538412,28.9455499,0,1
379512198,G17227197810176,311322216279519872,J010236.92+285643.9,2015-10-31,57327,57326,EG005558N271233V01,12,198,15.6538412,28.9455499,22.14,92.11,92.64,101.68,68.06,STAR,A6,-0.0001458009,1.26754e-05,1.4273015653105488e+17,18.6952991486,-999.0,-999.0,-999.0,-999.0,311322216279519872,13.616749,F-Std,0,0.0,15.6538412,28.9455499,0,1
10812234,G17227197810176,311322216279519872,J010237.01+285643.9,2011-12-03,55899,55898,B9903,12,234,15.6542327,28.945534,6.43,34.4,35.05,29.58,22.7,STAR,A6,-0.0001497036,2.0214e-05,1.427301565383252e+17,13.7263002396,13.7933998108,13.7264003754,13.7729997635,13.7757997513,311322216279519872,13.616749,Obj,0,0.0,15.6542327,28.945534,0,1
75011170,G17226878518248,2804590520184921344,J010238.88+252955.8,2012-10-30,56231,56230,EG010638N231357V,11,170,15.662026,25.498846,0.03,1.44,3.02,8.16,7.49,STAR,A1,-0.00013809,9.765e-05,1.3859015661813861e+17,-999.0,-999.0,19.1513004303,19.0769004822,-999.0,2804590520184921344,13.769759,Obj,0,0.0,15.662026,25.498846,0,0
266307158,G17222391844915,314138379091243392,J010246.79+314422.7,2014-11-14,56976,56975,HD005814N335703V01,7,158,15.694989,31.739642,1.3,5.35,7.67,7.94,4.36,STAR,A2,0.00015186,2.061e-05,1.460801569518885e+17,15.3299999237,-999.0,-999.0,-999.0,-999.0,314138379091243392,12.007212,Obj,0,0.0,15.694989,31.739642,128,0
75011172,L17226864182635,75011172,J010304.05+253219.0,2012-10-30,56231,56230,EG010638N231357V,11,172,15.766892,25.538612,0.0,2.1,3.46,7.37,5.56,STAR,A2,0.00415344,-9999.0,1.3864015767448667e+17,-999.0,-999.0,-999.0,-999.0,16.9755992889,2804545508927657856,13.599552,Obj,0,0.0,15.766892,25.538612,6,0
258606128,G17220541146955,311524015318194688,J010304.36+294550.6,2014-11-03,56965,56964,EG005307N302057V01,6,128,15.7682033,29.7640633,0.0,1.71,4.19,7.71,6.66,STAR,A1,-0.00023605,1.213e-05,1.437101576811281e+17,-999.0,-999.0,-999.0,18.7527008057,-999.0,311524015318194688,13.95303,Obj,0,0.0,15.7682033,29.7640633,64,0
96401159,G17222361348391,313372397443726976,J010310.07+312159.8,2012-12-25,56287,56286,VB016N33V2,1,159,15.791969,31.366631,5.67,8.8,1.85,0.34,0.2,STAR,A3,-0.0004538,4.53e-06,1.4564015791408006e+17,-999.0,-999.0,18.9619998932,-999.0,18.3999996185,313372397443726976,14.353251,Obj,0,0.0,15.791969,31.366631,128,0
379407202,G17226759949934,2804538636979612288,J010310.54+252043.4,2015-10-31,57327,57326,EG005558N271233B01,7,202,15.793949,25.3454058,17.94,67.48,82.99,85.0,48.15,STAR,A7,-8.93952e-05,1.24419e-05,1.384101579420354e+17,-999.0,-999.0,18.5998001099,-999.0,-999.0,2804538636979612288,14.986718,F-Std,0,0.0,15.793949,25.3454058,0,1
379413078,G17225712516029,307602362284011904,J010310.92+271751.9,2015-10-31,57327,57326,EG005558N271233B01,13,78,15.795529,27.29775,1.23,4.62,5.27,6.78,3.84,STAR,A2,-0.0005886,2.095e-05,1.4075015795151762e+17,-999.0,-999.0,-999.0,20.4372005463,19.8188991547,307602362284011904,16.684744,Obj,0,0.0,15.795529,27.29775,0,0
379507089,G17226863816198,2804545444503049472,J010314.02+253225.8,2015-10-31,57327,57326,EG005558N271233V01,7,89,15.8084517,25.5405132,4.95,17.85,17.15,15.28,8.03,STAR,A3,3.19888e-05,3.48241e-05,1.3864015808889894e+17,11.7451000214,-999.0,11.1765003204,12.1627998352,12.3420000076,2804545444503049472,10.784931,Obj,1,1.33,15.808656,25.540194,0,1
258613026,G17220453134859,311775833545302272,J010316.17+303548.1,2014-11-03,56965,56964,EG005307N302057V01,13,26,15.817403,30.596695,0.0,4.65,7.28,10.73,9.06,STAR,A1,-0.00015665,1.189e-05,1.447101581708164e+17,-999.0,-999.0,13.4975996017,-999.0,-999.0,311775833545302272,12.42113,Obj,0,0.0,15.817403,30.596695,0,0
74215063,G17220538396785,311524530714376576,J010318.89+294828.7,2012-10-29,56230,56229,EG010815N285204V01,15,63,15.828729,29.807993,17.93,20.58,-9999.0,56.3,-9999.0,STAR,A1,0.00086401,1.29e-05,1.4376015828662973e+17,-999.0,-999.0,-999.0,17.5011997223,17.0081005096,311524530714376576,14.046708,Obj,0,0.0,15.828729,29.807993,176,0
96301036,G17220418075874,311803806667732864,J010321.45+310052.7,2012-12-25,56287,56286,VB016N33V1,1,36,15.839407,31.014645,0.66,1.66,2.13,0.44,0.26,STAR,A2,7.925e-05,5.91e-06,1.4521015839413818e+17,13.3310003281,13.2720003128,13.2790002823,13.3362998962,13.3423995972,311803806667732864,13.116648,Obj,0,0.0,15.839407,31.014645,0,0
258613184,G17220418075874,311803806667732864,J010321.46+310052.7,2014-11-03,56965,56964,EG005307N302057V01,13,184,15.8394566,31.0146409,13.49,70.29,67.46,39.68,33.83,STAR,A6,-0.0001297231,1.17415e-05,1.4521015840389814e+17,-999.0,-999.0,-999.0,19.310300827,-999.0,311803806667732864,13.116648,F-Std,0,0.0,15.8394566,31.0146409,64,1
7711241,G17222415538350,313380227168863744,J010322.74+313114.4,2011-11-24,55890,55889,B9002,11,241,15.8447616,31.520683,7.24,39.28,49.18,58.6,35.52,STAR,A7,0.00016792,2.23e-06,1.4582015844701642e+17,-999.0,-999.0,-999.0,-999.0,18.2282009125,313380227168863744,13.718036,Obj,0,0.0,15.8447616,31.520683,0,0
96301162,G17222415538350,313380227168863744,J010322.82+313114.4,2012-12-25,56287,56286,VB016N33V1,1,162,15.84512,31.520683,9.73,29.64,21.63,13.47,10.49,STAR,A7,0.0001230518,2.04475e-05,1.4582015844701642e+17,-999.0,-999.0,-999.0,-999.0,18.2282009125,313380227168863744,13.718036,Obj,0,0.0,15.84512,31.520683,0,1
258612215,G17222415538350,313380227168863744,J010322.83+313114.4,2014-11-03,56965,56964,EG005307N302057V01,12,215,15.8451324,31.5206772,1.55,3.96,2.94,2.28,2.32,STAR,A2,-0.00037624,1.305e-05,1.4582015844701642e+17,-999.0,-999.0,-999.0,-999.0,18.2282009125,313380227168863744,13.718036,F-Std,0,0.0,15.8451324,31.5206772,128,0
379507076,G17226862262216,2804540977737065472,J010333.71+252647.1,2015-10-31,57327,57326,EG005558N271233V01,7,76,15.8904631,25.4464331,15.41,58.75,63.49,63.13,36.0,STAR,A7,-0.0001708182,1.63113e-05,1.3853015890054592e+17,16.4675998688,-999.0,13.8528003693,-999.0,-999.0,2804540977737065472,13.096512,F-Std,0,0.0,15.8904631,25.4464331,0,1
837216140,G17220419208954,311799408621228928,J010340.68+305524.3,2020-09-19,59112,59111,EG010815N285204M01,16,140,15.9195315,30.9234194,23.29,82.68,107.47,123.53,65.67,STAR,A7,-2.63849e-05,1.52772e-05,1.4510015919944826e+17,-999.0,-999.0,-999.0,-999.0,19.632900238,311799408621228928,15.557282,F-Std,0,0.0,15.9195315,30.9234194,64,1
74203040,G17228112642733,308238880732726016,J010341.93+281937.1,2012-10-29,56230,56229,EG010815N285204V01,3,40,15.924715,28.326992,185.71,438.06,384.35,321.28,281.19,STAR,A1,-7.77538e-05,1.06073e-05,1.4199015924302323e+17,-999.0,-999.0,14.7066001892,-999.0,-999.0,308238880732726016,9.554577,Obj,0,0.0,15.924715,28.326992,64,1
10812082,L17228112642129,10812082,J010342.25+281937.1,2011-12-03,55899,55898,B9903,12,82,15.9260524,28.326996,80.21,285.16,279.61,267.72,203.88,STAR,A2,-6.49116e-05,1.01737e-05,1.4199015926391301e+17,-999.0,-999.0,17.6907997131,-999.0,-999.0,-9999,-9999.0,Obj,0,0.0,15.9260524,28.326996,64,1
74215073,G17227719508353,311471170040597248,J010349.86+293451.5,2012-10-29,56230,56229,EG010815N285204V01,15,73,15.95777,29.580996,64.31,184.0,202.29,147.5,111.77,STAR,A1,-0.0001615784,6.738e-06,1.4349015957568803e+17,-999.0,-999.0,-999.0,12.7995996475,-999.0,311471170040597248,10.582585,Obj,0,0.0,15.95777,29.580996,0,1
10812081,G17228117963633,308288221317019520,J010349.86+282601.1,2011-12-03,55899,55898,B9903,12,81,15.957775,28.433664,1.81,7.04,7.99,7.49,6.53,STAR,A2,-2.706e-05,7.19e-06,1.4212015958470062e+17,21.0513000488,-999.0,-999.0,-999.0,-999.0,308288221317019520,16.10829,Obj,0,0.0,15.957775,28.433664,128,0
74202232,G17225746097861,307634866596348032,J010354.89+272928.2,2012-10-29,56230,56229,EG010815N285204V01,2,232,15.978725,27.491179,112.49,234.0,180.64,88.93,75.18,STAR,A1,-3.81597e-05,4.403e-06,1.4099015978601034e+17,10.6274003983,-999.0,13.3091001511,-999.0,13.1888999939,307634866596348032,10.294579,Obj,0,0.0,15.978725,27.491179,0,1
379513219,G17225746097861,307634866596348032,J010355.05+272928.2,2015-10-31,57327,57326,EG005558N271233V01,13,219,15.9793956,27.491179,151.16,476.14,503.87,496.84,337.61,STAR,A1,-3.2289e-05,3.3356e-06,1.4098015979338987e+17,-999.0,-999.0,-999.0,-999.0,-999.0,307634866596348032,10.294579,Obj,1,2.14,15.978725,27.491179,64,1
379406181,G17226161140674,307415170429527680,J010358.97+263108.7,2015-10-31,57327,57326,EG005558N271233B01,6,181,15.99571,26.519106,1.2,3.82,4.78,4.17,2.21,STAR,A7,0.00014455,2.131e-05,1.3982015996602347e+17,-999.0,-999.0,-999.0,21.5340995789,-999.0,307415170429527680,16.792074,Obj,0,0.0,15.99571,26.519106,0,0
837202103,G17226156655403,307422317255147136,J010409.54+264337.6,2020-09-19,59112,59111,EG010815N285204M01,2,103,16.0397624,26.7271192,3.19,13.1,18.18,21.17,11.32,STAR,A7,-9.15633e-05,5.02348e-05,1.4007016039725317e+17,17.9223995209,17.7203006744,17.6534004211,17.6480998993,17.6319007874,307422317255147136,17.695469,Obj,0,0.0,16.0397624,26.7271192,64,1
379406037,G17225735741569,307536597745107072,J010412.63+270303.9,2015-10-31,57327,57326,EG005558N271233B01,6,37,16.052633,27.051111,5.56,19.79,28.35,28.91,16.51,STAR,A3,-0.000212447,3.24224e-05,1.404601605287422e+17,-999.0,-999.0,-999.0,-999.0,19.0760993958,307536597745107072,16.705894,Obj,0,0.0,16.052633,27.051111,0,1
837215070,G17227733948453,311458319498449408,J010420.57+293134.7,2020-09-19,59112,59111,EG010815N285204M01,15,70,16.0857111,29.5263208,10.63,33.17,43.61,50.79,19.14,STAR,A3,0.0001854283,3.17887e-05,1.4343016085714216e+17,17.621799469,17.3673992157,17.2801990509,17.2714996338,17.2493991852,311458319498449408,17.354387,Obj,0,0.0,16.0857111,29.5263208,64,1
96301155,G17222355707757,313363223393644416,J010423.55+312047.6,2012-12-25,56287,56286,VB016N33V1,1,155,16.09813,31.346577,36.6,107.16,109.14,75.33,62.17,STAR,A6,-0.0003146844,1.38096e-05,1.4561016098533622e+17,-999.0,-999.0,-999.0,15.8903999329,-999.0,313363223393644416,11.519431,Obj,0,0.0,16.09813,31.346577,2,1
379412107,G17228176601741,308328422210933248,J010428.78+285139.0,2015-10-31,57327,57326,EG005558N271233B01,12,107,16.119925,28.86086,6.14,30.81,29.75,30.98,18.99,STAR,A3,-0.0007677645,2.88867e-05,1.426301611993736e+17,16.3614997864,16.352399826,16.3997001648,16.452299118,16.4230995178,308328422210933248,16.286749,Obj,0,0.0,16.119925,28.86086,128,1
75011132,G17226959431102,306546216941507072,J010428.93+253403.4,2012-10-30,56231,56230,EG010638N231357V,11,132,16.120571,25.567617,0.0,2.15,4.79,8.68,7.62,STAR,A3,0.00012588,6.383e-05,1.3868016120605158e+17,-999.0,-999.0,16.779800415,-999.0,15.9363002777,306546216941507072,12.570586,Obj,0,0.0,16.120571,25.567617,64,0
10809128,G17225727981255,307541378043813376,J010446.53+270621.2,2011-12-03,55899,55898,B9903,9,128,16.193908,27.105898,0.0,1.84,3.46,6.91,5.43,STAR,A0,-0.00021921,4.938e-05,1.4052016194324736e+17,-999.0,-999.0,-999.0,-999.0,18.7509002686,307541378043813376,15.384582,Obj,0,0.0,16.193908,27.105898,0,0
379413079,G17225747867165,307617587943559552,J010448.27+272021.8,2015-10-31,57327,57326,EG005558N271233B01,13,79,16.201143,27.339396,35.09,125.27,134.37,123.11,75.1,STAR,A1,-0.00021279,7.4e-07,1.4080016201837731e+17,-999.0,-999.0,19.3701992035,-999.0,-999.0,307617587943559552,14.125427,Obj,0,0.0,16.201143,27.339396,0,0
10813237,G17225747867165,307617587943559552,J010448.29+272021.7,2011-12-03,55899,55898,B9903,13,237,16.201222,27.339388,12.66,49.51,40.75,26.37,20.34,STAR,A1,-0.00019652,8.1e-07,1.4080016201837731e+17,-999.0,-999.0,19.3701992035,-999.0,-999.0,307617587943559552,14.125427,Obj,0,0.0,16.201222,27.339388,0,0
379513079,G17225747867165,307617587943559552,J010448.30+272021.6,2015-10-31,57327,57326,EG005558N271233V01,13,79,16.2012537,27.3393498,16.97,71.43,76.33,69.26,43.56,STAR,A1,-0.0001835603,1.18082e-05,1.4080016201837731e+17,-999.0,-999.0,19.3701992035,-999.0,-999.0,307617587943559552,14.125427,F-Std,0,0.0,16.2012537,27.3393498,128,1
10813169,G17227548459147,307644422899203968,J010454.21+274352.6,2011-12-03,55899,55898,B9903,13,169,16.22591,27.731285,0.27,2.15,6.19,7.37,6.61,STAR,A3,-0.00017997,4.223e-05,1.4127016225938848e+17,-999.0,-999.0,-999.0,-999.0,-999.0,307644422899203968,19.316017,Obj,0,0.0,16.22591,27.731285,0,0
379513126,L17227570692326,379513126,J010504.39+275835.8,2015-10-31,57327,57326,EG005558N271233V01,13,126,16.268326,27.976625,3.21,5.82,5.3,6.82,4.91,STAR,A2,0.00015751,3.395e-05,1.4157016268597234e+17,-999.0,-999.0,-999.0,14.2594995499,-999.0,308027667125375104,12.21833,Obj,0,0.0,16.268326,27.976625,128,0
10807062,G17226673820158,306338817265933184,J010505.40+251842.2,2011-12-03,55899,55898,B9903,7,62,16.272509,25.311728,2.08,5.47,6.08,4.42,3.72,STAR,A7,0.00021687,2.852e-05,1.383701627273341e+17,-999.0,-999.0,-999.0,19.2721004486,-999.0,306338817265933184,16.227991,Obj,0,0.0,16.272509,25.311728,128,0
10813173,G17227603824058,307632431350757376,J010521.17+273811.1,2011-12-03,55899,55898,B9903,13,173,16.33821,27.636419,0.11,2.07,5.11,7.03,6.18,STAR,A3,-0.00021994,2.74e-05,1.4116016338215435e+17,19.0312995911,18.053899765,17.6821994781,17.4319000244,17.0638999939,307632431350757376,19.503256,Obj,0,0.0,16.33821,27.636419,0,0
379406104,G17226305008794,306648913903989120,J010522.40+262254.3,2015-10-31,57327,57326,EG005558N271233B01,6,104,16.343347,26.381761,60.16,128.58,120.79,105.38,56.68,STAR,B6,-0.00010645,7.26e-06,1.3965016343137811e+17,-999.0,-999.0,-999.0,19.5778007507,18.5135002136,306648913903989120,14.449366,Obj,0,0.0,16.343347,26.381761,0,0
74215166,G17220123218213,311566651458211072,J010529.88+301348.3,2012-10-29,56230,56229,EG010815N285204V01,15,166,16.3745337,30.23009,0.74,2.89,8.95,10.41,9.24,STAR,A1,-0.00019827,2.723e-05,1.4427016374000685e+17,19.5666007996,-999.0,-999.0,-999.0,-999.0,311566651458211072,14.89477,F-Std,0,0.0,16.3745337,30.23009,0,0
7707151,G17227612598933,308010006220093568,J010535.19+274845.9,2011-11-24,55890,55889,B9002,7,151,16.3966351,27.8127773,0.26,2.64,7.12,8.35,5.29,STAR,A7,-0.00090413,3.135e-05,1.4137016396630586e+17,16.960100174,16.6291007996,16.4983997345,16.471200943,16.4437007904,308010006220093568,16.631159,F-Std,0,0.0,16.3966351,27.8127773,4,0
7708103,G17228023490325,308427687495078400,J010547.72+290409.9,2011-11-24,55890,55889,B9002,8,103,16.4488665,29.0694382,0.5,5.23,10.81,14.36,9.24,STAR,A2,0.00014473,8.83e-06,1.4288016449305413e+17,-999.0,-999.0,18.4941005707,-999.0,-999.0,308427687495078400,16.285421,F-Std,0,0.0,16.4488665,29.0694382,0,0
75011186,G17226648841670,306346758660154496,J010548.91+252621.6,2012-10-30,56231,56230,EG010638N231357V,11,186,16.453815,25.439346,0.08,2.03,4.62,7.6,6.71,STAR,A3,3.521e-05,9.441e-05,1.3852016454103739e+17,14.4221000671,-999.0,-999.0,-999.0,16.3612995148,306346758660154496,12.845458,Obj,0,0.0,16.453815,25.439346,0,0
10813110,G17227611027202,308006024785682048,J010601.05+274528.1,2011-12-03,55899,55898,B9903,13,110,16.5043873,27.757811,0.43,2.8,3.8,6.19,4.62,STAR,A1,-0.00040696,4.07e-05,1.4130016504259952e+17,-999.0,-999.0,-999.0,-999.0,-999.0,308006024785682048,13.977894,Obj,0,0.0,16.5043873,27.757811,0,0
379406073,G17225561305008,307546699508170496,J010605.35+265834.9,2015-10-31,57327,57326,EG005558N271233B01,6,73,16.522306,26.976362,8.58,33.27,37.8,36.77,19.95,STAR,A7,-0.0008893819,2.57511e-05,1.403701652274821e+17,-999.0,-999.0,-999.0,19.8768005371,-999.0,307546699508170496,16.296064,Obj,0,0.0,16.522306,26.976362,0,1
837205070,G17227645377497,308012445761585024,J010609.13+275423.4,2020-09-19,59112,59111,EG010815N285204M01,5,70,16.5380477,27.9065058,0.13,1.58,2.07,2.02,1.03,STAR,A0,0.00014476,5.557e-05,1.4148016538045837e+17,17.9706001282,17.8386001587,17.8213996887,17.8882007599,17.9179000854,308012445761585024,17.807999,Obj,0,0.0,16.5380477,27.9065058,0,0
74215228,G17227767741038,308460020008854656,J010611.00+293311.0,2012-10-29,56230,56229,EG010815N285204V01,15,228,16.545871,29.553076,19.66,52.02,51.91,35.52,28.84,STAR,A6,-5.2503e-05,9.6066e-06,1.434601654530744e+17,14.8857002258,-999.0,16.8582992554,-999.0,-999.0,308460020008854656,12.061681,Obj,0,0.0,16.545871,29.553076,0,1
379413003,G17227646511751,308017569657804288,J010621.30+275449.7,2015-10-31,57327,57326,EG005558N271233B01,13,3,16.588766,27.913832,0.33,3.82,6.61,5.58,2.03,STAR,A7,-7.709e-05,9.51e-06,1.4149016588489757e+17,-999.0,-999.0,-999.0,-999.0,17.9486999512,308017569657804288,15.23082,Obj,0,0.0,16.588766,27.913832,0,0
837205072,G17227646511751,308017569657804288,J010621.30+275449.6,2020-09-19,59112,59111,EG010815N285204M01,5,72,16.5887747,27.9138012,14.54,54.22,69.06,64.46,35.51,STAR,A7,-6.5979e-05,1.98804e-05,1.4149016588489757e+17,-999.0,-999.0,-999.0,-999.0,17.9486999512,308017569657804288,15.23082,F-Std,0,0.0,16.5887747,27.9138012,0,1
7707236,G17227647388331,308014236763187072,J010629.12+275146.9,2011-11-24,55890,55889,B9002,7,236,16.621369,27.863041,1.4,9.34,15.04,17.9,9.08,STAR,A6,-0.0005026144,3.30896e-05,1.4143016620724643e+17,-999.0,-999.0,-999.0,19.7367992401,-999.0,308014236763187072,15.672098,Obj,0,0.0,16.621369,27.863041,0,1
10807090,G17226660337133,306329265258663296,J010633.95+251733.0,2011-12-03,55899,55898,B9903,7,90,16.6414793,25.2925183,3.01,9.44,10.81,6.51,7.72,STAR,A0,0.00028319,2.873e-05,1.3835016641434158e+17,16.016500473,15.6864004135,15.5495996475,15.521900177,15.4974002838,306329265258663296,15.677149,F-Std,0,0.0,16.6414793,25.2925183,0,0
10812125,G17227958378022,308065295334371712,J010643.33+282411.5,2011-12-03,55899,55898,B9903,12,125,16.680576,28.4032,0.44,1.86,4.24,11.96,10.05,STAR,A0,0.00020977,3.417e-05,1.4208016680810514e+17,-999.0,-999.0,-999.0,20.2616004944,-999.0,308065295334371712,15.981558,Obj,0,0.0,16.680576,28.4032,0,0
10813115,G17227638062737,307959089383122688,J010643.53+274149.9,2011-12-03,55899,55898,B9903,13,115,16.6813754,27.6972042,3.31,13.49,16.36,12.82,9.78,STAR,A7,-0.00063782,9.99e-06,1.4123016682059696e+17,-999.0,-999.0,-999.0,20.1396007538,-999.0,307959089383122688,15.258494,F-Std,0,0.0,16.6813754,27.6972042,0,0
7708050,G17227885727012,308485618013988736,J010652.39+294036.7,2011-11-24,55890,55889,B9002,8,50,16.7183256,29.676882,0.4,3.16,4.5,5.33,2.15,STAR,A9,0.00013539,2.382e-05,1.4361016718695269e+17,-999.0,-999.0,-999.0,-999.0,18.8502998352,308485618013988736,13.678747,Obj,0,0.0,16.7183256,29.676882,0,0
10813118,L17227634048809,10813118,J010655.64+273641.3,2011-12-03,55899,55898,B9903,13,118,16.7318489,27.611473,0.37,0.91,2.27,2.5,2.27,STAR,A2,-0.00288686,2.798e-05,1.4113016731667456e+17,-999.0,-999.0,-999.0,-999.0,-999.0,-9999,-9999.0,Obj,0,0.0,16.7318489,27.611473,0,0
10812203,L17227479304264,10812203,J010657.17+280648.1,2011-12-03,55899,55898,B9903,12,203,16.738221,28.11338,0.0,1.9,3.82,12.31,11.05,STAR,A0,0.00017665,7.506e-05,1.4173016738423696e+17,-999.0,-999.0,19.0590000153,-999.0,-999.0,308044778275571584,15.826386,Obj,0,0.0,16.738221,28.11338,0,0
10807085,G17224570270242,306324695412813056,J010700.70+251139.3,2011-12-03,55899,55898,B9903,7,85,16.7529457,25.194262,6.23,20.95,19.78,12.6,11.55,STAR,A7,0.0001085751,3.32563e-05,1.3823016752803283e+17,18.8519992828,-999.0,-999.0,-999.0,-999.0,306324695412813056,13.526943,Obj,0,0.0,16.7529457,25.194262,64,1
96401120,G17221914092040,313127653027286400,J010706.31+310644.5,2012-12-25,56287,56286,VB016N33V2,1,120,16.776316,31.112383,6.34,6.48,0.9,1.58,1.33,STAR,A1,0.00103844,0.00010321,1.4533016776266547e+17,14.3975000381,13.5908002853,13.3620004654,13.1701002121,13.0082998276,313127653027286400,13.609284,Obj,0,0.0,16.776316,31.112383,0,0
